sgRNA	Gene	R0_1	R0_2	R0_3	Rpost_1	Rpost_2	Rpost_3	Rpost_4	S0_1	S0_2	S0_3	Spost_1	Spost_2	Spost_3
sgTRPC1_6	TRPC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC3_5	TRPC3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC3_7	TRPC3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC3_8	TRPC3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC3_9	TRPC3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC3_10	TRPC3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_1	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_2	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_3	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_4	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC3_6	TRPC3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_5	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_7	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_8	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_9	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_10	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_1	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_2	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_3	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_4	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC4_6	TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_5	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_7	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_8	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_9	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_10	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_1	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_2	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_3	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_4	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC5_6	TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_5	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_7	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_8	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_9	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_10	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_1	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_2	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_3	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_4	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC6_6	TRPC6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_5	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_7	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_8	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_9	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_10	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_1	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_2	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_3	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_4	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPC7_6	TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_5	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_7	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_8	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM1_10	TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_1	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_2	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_3	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_4	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_5	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_7	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_8	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_9	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_10	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_1	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_2	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_3	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_4	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM2_6	TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_5	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_7	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_8	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_9	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_10	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_1	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_2	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_3	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_4	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM3_6	TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_5	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_7	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_8	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_9	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_10	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_1	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_2	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_3	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_4	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM4_6	TRPM4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_5	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_7	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_9	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_10	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_1	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_2	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_3	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_4	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM5_6	TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_5	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_7	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_8	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_9	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_10	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_1	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_2	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_4	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM6_6	TRPM6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_5	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_7	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_9	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_10	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_1	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_2	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_3	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_4	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM7_6	TRPM7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_5	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_7	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_8	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_9	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_10	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_2	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_3	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_4	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPM8_6	TRPM8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_5	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_7	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_8	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_9	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_10	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_1	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_2	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_3	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_4	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV1_6	TRPV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_7	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_8	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_10	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_1	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_2	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_3	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_4	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV2_6	TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_5	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_7	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_8	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_9	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_10	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_1	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_2	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_3	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_4	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV3_6	TRPV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_5	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_7	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_8	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_9	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_10	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_1	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_2	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_3	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_4	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV4_6	TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_5	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_7	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_8	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_9	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_10	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_1	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_2	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_3	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_4	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV5_6	TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_5	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_7	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_8	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_9	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_10	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_1	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_2	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_3	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_4	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTRPV6_6	TRPV6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_5	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_7	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_8	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_9	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_10	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_1	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_2	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_3	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_4	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTST_6	TST	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_5	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_7	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_8	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_9	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_10	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_1	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_2	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_3	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_4	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTSTA3_6	TSTA3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_5	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_7	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_8	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_9	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_10	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_1	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_2	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_3	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_4	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH1_6	TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_5	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_7	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_8	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_9	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_10	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_1	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_2	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_3	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_4	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH2_6	TTYH2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_5	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_7	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_8	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_9	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_10	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_1	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_2	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_3	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_4	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTTYH3_6	TTYH3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_5	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_7	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_8	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_10	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_1	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_2	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_3	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_4	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNDC12_6	TXNDC12	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_7	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_8	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_9	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_10	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_1	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_2	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_3	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_4	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNIP_6	TXNIP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_7	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_8	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_9	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_10	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_1	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_2	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_3	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_4	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD1_6	TXNRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_5	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_8	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_9	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_10	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_1	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_3	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_4	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD2_6	TXNRD2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_5	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_7	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_8	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_9	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_10	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_1	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_2	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_3	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_4	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTXNRD3_6	TXNRD3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_5	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_7	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_8	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_9	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_10	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_1	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_2	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_3	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_4	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMP_6	TYMP	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_5	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_7	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_8	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_9	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_10	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_1	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_2	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_3	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_4	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYMS_6	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_5	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_7	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_8	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_9	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_10	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_1	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_2	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_3	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_4	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYR_6	TYR	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_5	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_7	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_8	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_9	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_10	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_1	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_2	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_3	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_4	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYRP1_6	TYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_5	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_7	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_8	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_9	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_10	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_1	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_2	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_3	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_4	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgTYW5_6	TYW5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_5	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_7	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_8	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1_10	UAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgUAP1L1_1	UAP1L1	0	0	0	0	0	0	0	0	0	0	0	0	0
